,asin,title,author,soldBy,imgUrl,productURL,stars,reviews,price,isKindleUnlimited,category_id,isBestSeller,isEditorsPick,isGoodReadsChoice,publishedDate,category_name,Ranking,ranking_Parenting & Relationships,ranking_Engineering & Transportation,ranking_Science & Math,"ranking_Mystery, Thriller & Suspense","ranking_Crafts, Hobbies & Home",ranking_Literature & Fiction,ranking_Biographies & Memoirs,ranking_Computers & Technology,ranking_Politics & Social Sciences,ranking_Teen & Young Adult,ranking_Foreign Language,ranking_Science Fiction & Fantasy,ranking_Travel,ranking_LGBTQ+ eBooks,ranking_Religion & Spirituality,ranking_Arts & Photo graphy,ranking_Comics,ranking_Education & Teaching,ranking_History,"ranking_Cookbooks, Food & Wine",ranking_Nonfiction,ranking_Self-Help,ranking_Romance,ranking_Humor & Entertainment,ranking_Reference,"ranking_Health, Fitness & Dieting",ranking_Sports & Outdoors,ranking_Medical,ranking_Business & Money,ranking_Law,ranking_Children's eBooks
63017,B00HZLCINE,Into the Darkness (Darkness #1),K.F. Breene,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91FQXs+wqxL._AC_UY218_.jpg,https://www.amazon.com/dp/B00HZLCINE,4.2,13622,0.99,True,23,False,False,False,nan,Science Fiction & Fantasy,63018,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,,
63265,B00RS8FT2G,Warship (Black Fleet Saga Book 1),Joshua Dalzelle,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91XmZFPt79L._AC_UY218_.jpg,https://www.amazon.com/dp/B00RS8FT2G,4.4,13752,4.99,True,23,False,False,True,nan,Science Fiction & Fantasy,63266,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,,
63325,B001NLL414,The Lost City of Z: A Tale of Deadly Obsession in the Amazon,David Grann,Random House LLC,https://m.media-amazon.com/images/I/912jJLRT7xL._AC_UY218_.jpg,https://www.amazon.com/dp/B001NLL414,4.3,8562,13.99,False,24,False,False,True,2009-02-24,Travel,63326,,,,,,,,,,,,,43.0,,,,,,,,,,,,,,,,,,
63326,B08FZLLPJX,"The Comfort Crisis: Embrace Discomfort To Reclaim Your Wild, Happy, Healthy Self",Michael Easter,Random House LLC,https://m.media-amazon.com/images/I/81X-8NGkxiL._AC_UY218_.jpg,https://www.amazon.com/dp/B08FZLLPJX,4.7,4638,13.99,False,24,False,False,False,2021-05-11,Travel,63327,,,,,,,,,,,,,95.0,,,,,,,,,,,,,,,,,,
63329,B0BGB5T4VF,Killing Moon: The NEW Sunday Times bestselling thriller (Harry Hole Book 13),Jo Nesbo,nan,https://m.media-amazon.com/images/I/812ttBG027L._AC_UY218_.jpg,https://www.amazon.com/dp/B0BGB5T4VF,4.5,5428,0.0,False,24,False,True,False,2023-05-25,Travel,63330,,,,,,,,,,,,,78.0,,,,,,,,,,,,,,,,,,
63333,B00XST7IX2,The Silk Roads: A New History of the World,Peter Frankopan,Random House LLC,https://m.media-amazon.com/images/I/A1hUPXbCHYL._AC_UY218_.jpg,https://www.amazon.com/dp/B00XST7IX2,4.5,8285,14.99,False,24,False,True,False,2016-02-16,Travel,63334,,,,,,,,,,,,,46.0,,,,,,,,,,,,,,,,,,
63354,B003L1ZVMW,A Year in Provence (Vintage Departures),Peter Mayle,Random House LLC,https://m.media-amazon.com/images/I/71MrSmOjcUL._AC_UY218_.jpg,https://www.amazon.com/dp/B003L1ZVMW,4.5,6397,10.99,False,24,False,False,False,2010-05-19,Travel,63355,,,,,,,,,,,,,63.0,,,,,,,,,,,,,,,,,,
63358,B00P434GOO,The Oregon Trail: A New American Journey,Rinker Buck,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81islBA8n3L._AC_UY218_.jpg,https://www.amazon.com/dp/B00P434GOO,4.3,4493,16.99,False,24,False,True,False,2015-06-30,Travel,63359,,,,,,,,,,,,,96.0,,,,,,,,,,,,,,,,,,
63359,B099J63WQW,"Sisters Behaving Badly: The laugh-out-loud, feel-good adventure from #1 bestselling author Maddie Please",Maddie Please,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81+nVUS4ijL._AC_UY218_.jpg,https://www.amazon.com/dp/B099J63WQW,4.5,9081,2.99,True,24,False,False,False,2021-11-16,Travel,63360,,,,,,,,,,,,,39.0,,,,,,,,,,,,,,,,,,
63369,B07F2N3PRB,A Cold Day for Murder (A Kate Shugak Investigation Book 1),Dana Stabenow,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81TjPK4ji7L._AC_UY218_.jpg,https://www.amazon.com/dp/B07F2N3PRB,4.1,6913,4.99,True,24,False,False,False,nan,Travel,63370,,,,,,,,,,,,,57.0,,,,,,,,,,,,,,,,,,
63375,B08GKCHKT8,"Clanlands: Whisky, Warfare, and a Scottish Adventure Like No Other",Sam Heughan,Hachette Book Group,https://m.media-amazon.com/images/I/81aFkHRjjUL._AC_UY218_.jpg,https://www.amazon.com/dp/B08GKCHKT8,4.8,13024,9.99,False,24,False,False,True,2020-11-03,Travel,63376,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,,,,
63379,B09DV2TBPW,"The Golden Girls' Getaway: The perfect feel-good, funny read from USA Today bestseller Judy Leigh",Judy Leigh,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81aYPzEvoIL._AC_UY218_.jpg,https://www.amazon.com/dp/B09DV2TBPW,4.4,6050,0.99,True,24,False,False,False,2021-12-07,Travel,63380,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,
63390,B00X2F7N3M,The Road to Little Dribbling: Adventures of an American in Britain,Bill Bryson,Random House LLC,https://m.media-amazon.com/images/I/91Y4cCrjdeL._AC_UY218_.jpg,https://www.amazon.com/dp/B00X2F7N3M,4.2,18928,9.99,False,24,False,True,False,nan,Travel,63391,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,,,,
63395,B00T3DR5A8,Notes from a Small Island,Bill Bryson,HarperCollins Publishers,https://m.media-amazon.com/images/I/71eawxLVBrL._AC_UY218_.jpg,https://www.amazon.com/dp/B00T3DR5A8,4.2,8563,1.99,False,24,False,False,False,nan,Travel,63396,,,,,,,,,,,,,42.0,,,,,,,,,,,,,,,,,,
63412,B00480O9L4,The Girl with the Dragon Tattoo: The genre-defining thriller that introduced the world to Lisbeth Salander (Millennium Series Book 1),Stieg Larsson,nan,https://m.media-amazon.com/images/I/81YW99XIpJL._AC_UY218_.jpg,https://www.amazon.com/dp/B00480O9L4,4.5,31706,0.0,False,24,False,True,False,2010-01-01,Travel,63413,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
63422,B092Z9LCSL,"Life's What You Make It: A wonderful heartwarming Irish story about family, hope and dreams",Siân O'Gorman,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81urz0JTJjS._AC_UY218_.jpg,https://www.amazon.com/dp/B092Z9LCSL,4.4,5104,2.99,True,24,False,False,False,2021-07-20,Travel,63423,,,,,,,,,,,,,88.0,,,,,,,,,,,,,,,,,,
63426,B00Q8SR5L0,The Year of Living Danishly: Uncovering the Secrets of the World's Happiest Country,Helen Russell,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91YnQ7GbN-L._AC_UY218_.jpg,https://www.amazon.com/dp/B00Q8SR5L0,4.4,9647,8.92,True,24,True,False,False,2015-01-08,Travel,63427,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,
63436,B00T3DR5DA,Neither here nor there: Travels in Europe,Bill Bryson,HarperCollins Publishers,https://m.media-amazon.com/images/I/81FpuXIbOWL._AC_UY218_.jpg,https://www.amazon.com/dp/B00T3DR5DA,4.0,7450,14.49,False,24,False,False,False,2015-06-02,Travel,63437,,,,,,,,,,,,,52.0,,,,,,,,,,,,,,,,,,
63461,B08XTLCNLV,"The Cosy Cottage in Ireland: Escape with the perfect, heartwarming and uplifting new summer book from the bestselling author (Romantic Escapes, Book 8)",Julie Caplin,HarperCollins Publishers,https://m.media-amazon.com/images/I/81kY0tDbuaS._AC_UY218_.jpg,https://www.amazon.com/dp/B08XTLCNLV,4.6,4752,6.49,False,24,False,False,False,nan,Travel,63462,,,,,,,,,,,,,92.0,,,,,,,,,,,,,,,,,,
63484,B07V3HVRKH,Extraordinary People: A stunning cold-case mystery from the bestselling author of The Lewis Trilogy (The Enzo Files Book 1),Peter May,Hachette Book Group,https://m.media-amazon.com/images/I/81mb7FgGlUL._AC_UY218_.jpg,https://www.amazon.com/dp/B07V3HVRKH,4.0,6085,5.99,False,24,False,False,False,nan,Travel,63485,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,
63509,B00W370KBW,The Lost Continent: Travels in Small Town America,Bill Bryson,HarperCollins Publishers,https://m.media-amazon.com/images/I/81-YOIgdDiL._AC_UY218_.jpg,https://www.amazon.com/dp/B00W370KBW,4.0,4801,13.99,False,24,False,False,False,2015-06-02,Travel,63510,,,,,,,,,,,,,91.0,,,,,,,,,,,,,,,,,,
63510,B00TCI40BQ,Destinations of a Lifetime: 225 of the World's Most Amazing Places,National Geographic,Disney Book Group,https://m.media-amazon.com/images/I/91yR4mj2YtL._AC_UY218_.jpg,https://www.amazon.com/dp/B00TCI40BQ,4.7,4950,40.0,True,24,True,False,False,2015-10-27,Travel,63511,,,,,,,,,,,,,89.0,,,,,,,,,,,,,,,,,,
63543,B01CV382CQ,"My Sixty Years on the Plains: Trapping, Trading, and Indian Fighting",W. T. Hamilton,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81wvSN+rB3L._AC_UY218_.jpg,https://www.amazon.com/dp/B01CV382CQ,4.4,5748,0.0,False,24,False,False,False,2016-03-11,Travel,63544,,,,,,,,,,,,,73.0,,,,,,,,,,,,,,,,,,
63560,B00FC1N1MQ,Easy Spanish Phrase Book NEW EDITION: Over 700 Phrases for Everyday Use (Dover Language Guides Spanish),Pablo García Loaeza,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81KYX29NIrL._AC_UY218_.jpg,https://www.amazon.com/dp/B00FC1N1MQ,4.5,7472,3.79,False,24,False,False,False,nan,Travel,63561,,,,,,,,,,,,,51.0,,,,,,,,,,,,,,,,,,
63576,B002RHGYOA,The Girl Who Played With Fire: A Dragon Tattoo story (Millennium Series Book 2),Stieg Larsson,nan,https://m.media-amazon.com/images/I/81dSGjSKFkL._AC_UY218_.jpg,https://www.amazon.com/dp/B002RHGYOA,4.6,25530,0.0,False,24,False,True,False,2010-01-01,Travel,63577,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,
63578,B01LX8OSYH,The Girl Who Takes an Eye for an Eye: A Dragon Tattoo story (Millennium Book 5),David Lagercrantz,nan,https://m.media-amazon.com/images/I/71qFAwOGqBL._AC_UY218_.jpg,https://www.amazon.com/dp/B01LX8OSYH,4.2,41189,0.0,False,24,False,True,False,2017-09-07,Travel,63579,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
63581,B01KTKA53W,The Woman Who Met Her Match: The laugh out loud romantic comedy,Fiona Gibson,HarperCollins Publishers,https://m.media-amazon.com/images/I/81GcFZ1uDdL._AC_UY218_.jpg,https://www.amazon.com/dp/B01KTKA53W,4.2,8539,12.99,False,24,False,False,False,2017-04-13,Travel,63582,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,,,,
63585,B0B1D9TQ56,Lost Horizon,James Hilton,Amazon.com Services LLC,https://m.media-amazon.com/images/I/61PkNXhvm7L._AC_UY218_.jpg,https://www.amazon.com/dp/B0B1D9TQ56,4.4,5405,0.0,False,24,False,False,False,2022-05-07,Travel,63586,,,,,,,,,,,,,79.0,,,,,,,,,,,,,,,,,,
63592,B081DN5TZW,"The House by the Sea: The Top 5 bestselling, chilling, unforgettable book club read from Louise Douglas",Louise Douglas,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91mzl6f4kSL._AC_UY218_.jpg,https://www.amazon.com/dp/B081DN5TZW,4.3,21170,2.99,True,24,False,False,False,2020-02-13,Travel,63593,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,
63601,B002RI9ZPY,The Girl Who Kicked the Hornets' Nest: The third unputdownable novel in the Dragon Tattoo series - 100 million copies sold worldwide (Millennium Series Book 3),Stieg Larsson,nan,https://m.media-amazon.com/images/I/81mwkXSFx1L._AC_UY218_.jpg,https://www.amazon.com/dp/B002RI9ZPY,4.6,25271,0.0,False,24,False,True,False,2010-01-01,Travel,63602,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,
63611,B00A6JI8J0,Let's Explore Diabetes with Owls,David Sedaris,Hachette Book Group,https://m.media-amazon.com/images/I/81rfr30giHL._AC_UY218_.jpg,https://www.amazon.com/dp/B00A6JI8J0,4.3,6123,12.99,False,24,False,False,True,2013-04-23,Travel,63612,,,,,,,,,,,,,66.0,,,,,,,,,,,,,,,,,,
63615,B07L8VPJKG,Dreaming of Tuscany: The unputdownable feel-good read of the year,T.A. Williams,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91ao9Fz6eGL._AC_UY218_.jpg,https://www.amazon.com/dp/B07L8VPJKG,4.3,4317,3.99,False,24,False,False,False,2019-02-11,Travel,63616,,,,,,,,,,,,,99.0,,,,,,,,,,,,,,,,,,
63628,B07VNGHVBM,A Long Petal of the Sea: The Sunday Times Bestseller,Isabel Allende,nan,https://m.media-amazon.com/images/I/81bAOFBIGUL._AC_UY218_.jpg,https://www.amazon.com/dp/B07VNGHVBM,4.4,24129,0.0,False,24,False,True,False,2020-01-21,Travel,63629,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,
63655,B0765416VY,Dreaming of Florence: The feel-good read of summer!,T.A. Williams,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91ahb5+XwtL._AC_UY218_.jpg,https://www.amazon.com/dp/B0765416VY,4.4,7384,3.99,False,24,False,False,False,2018-01-08,Travel,63656,,,,,,,,,,,,,53.0,,,,,,,,,,,,,,,,,,
63675,B07SMY3FC3,"50 States, 5,000 Ideas: Where to Go, When to Go, What to See, What to Do",Joe Yogerst,Disney Book Group,https://m.media-amazon.com/images/I/91jfisfhqjL._AC_UY218_.jpg,https://www.amazon.com/dp/B07SMY3FC3,4.5,16384,12.99,False,24,False,False,False,nan,Travel,63676,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,,,,
63679,B00Q38OI6A,Blowback: The exciting penultimate case in the addictive crime series (The Enzo Files Book 5),Peter May,Hachette Book Group,https://m.media-amazon.com/images/I/91w+KoWQZ+L._AC_UY218_.jpg,https://www.amazon.com/dp/B00Q38OI6A,4.3,5112,5.99,False,24,False,False,False,nan,Travel,63680,,,,,,,,,,,,,87.0,,,,,,,,,,,,,,,,,,
63748,B07H8MC7TN,Heroes: The myths of the Ancient Greek heroes retold (Stephen Fry’s Greek Myths Book 2),Stephen Fry,nan,https://m.media-amazon.com/images/I/81F4T2xkN6L._AC_UY218_.jpg,https://www.amazon.com/dp/B07H8MC7TN,4.8,7877,0.0,False,24,False,False,False,2018-11-01,Travel,63749,,,,,,,,,,,,,49.0,,,,,,,,,,,,,,,,,,
63762,B00TE3HF9S,My Grandmother Sends Her Regards and Apologises: From the bestselling author of A MAN CALLED OVE,Fredrik Backman,nan,https://m.media-amazon.com/images/I/711mYwhnbmL._AC_UY218_.jpg,https://www.amazon.com/dp/B00TE3HF9S,4.3,10583,0.0,False,24,False,False,True,2015-06-04,Travel,63763,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,
63839,B01CUJA454,The Millennium Trilogy: The global bestselling phenomenon: 100 million copies sold,Stieg Larsson,nan,https://m.media-amazon.com/images/I/81U4G-h7+qL._AC_UY218_.jpg,https://www.amazon.com/dp/B01CUJA454,4.7,6462,0.0,False,24,False,False,False,2016-03-23,Travel,63840,,,,,,,,,,,,,62.0,,,,,,,,,,,,,,,,,,
63858,B0053YQA2A,1st to Die,James Patterson,nan,https://m.media-amazon.com/images/I/91cDF6DjGmL._AC_UY218_.jpg,https://www.amazon.com/dp/B0053YQA2A,4.5,26887,0.0,False,24,False,False,False,2011-06-23,Travel,63859,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,
63871,B005TKD8ZK,What I Talk About When I Talk About Running,Haruki Murakami,nan,https://m.media-amazon.com/images/I/71skAxiMC2L._AC_UY218_.jpg,https://www.amazon.com/dp/B005TKD8ZK,4.4,7661,0.0,False,24,False,False,False,2011-10-10,Travel,63872,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,
63873,B07TV3ZRK1,Entry Island: An edge-of-your-seat thriller you won't soon forget,Peter May,Hachette Book Group,https://m.media-amazon.com/images/I/81YT94XPcBL._AC_UY218_.jpg,https://www.amazon.com/dp/B07TV3ZRK1,4.3,10730,6.99,False,24,False,False,False,2013-12-05,Travel,63874,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,,,,,
63882,B07T45ZYG2,The Secret To Happiness: The top 10 bestselling uplifting story of friendship and love from Jessica Redland,Jessica Redland,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81ewBycw6+L._AC_UY218_.jpg,https://www.amazon.com/dp/B07T45ZYG2,4.5,6637,4.99,True,24,True,False,False,2019-09-03,Travel,63883,,,,,,,,,,,,,59.0,,,,,,,,,,,,,,,,,,
63901,B086T52W4N,"The Unofficial Disney Parks Cookbook: From Delicious Dole Whip to Tasty Mickey Pretzels, 100 Magical Disney-Inspired Recipes (Unofficial Cookbook)",Ashley Craft,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81gOO+rZHiL._AC_UY218_.jpg,https://www.amazon.com/dp/B086T52W4N,4.8,15199,10.99,True,24,True,False,False,2020-11-10,Travel,63902,,,,,,,,,,,,,16.0,,,,,,,,,,,,,,,,,,
63943,B004EYT55Y,Death in the Dordogne: Uncover the dark secrets lurking in an idyllic French town (The Dordogne Mysteries Book 1),Martin Walker,nan,https://m.media-amazon.com/images/I/81QdhVn08lL._AC_UY218_.jpg,https://www.amazon.com/dp/B004EYT55Y,4.3,10054,0.0,False,24,False,False,False,2009-04-02,Travel,63944,,,,,,,,,,,,,34.0,,,,,,,,,,,,,,,,,,
63959,B0776T2XQG,Lie With Me: the gripping bestseller and suspense read of the year: The gripping crime suspense thriller for 2023 from the Sunday Times bestselling author - a Richard & Judy Bookclub Pick,Sabine Durrant,Hachette Book Group,https://m.media-amazon.com/images/I/91no-Iil-cL._AC_UY218_.jpg,https://www.amazon.com/dp/B0776T2XQG,3.9,16178,0.0,False,24,False,False,False,2018-01-11,Travel,63960,,,,,,,,,,,,,14.0,,,,,,,,,,,,,,,,,,
63976,B0053YQDFE,Four Blind Mice (Alex Cross Book 8),James Patterson,nan,https://m.media-amazon.com/images/I/81sHL635WgL._AC_UY218_.jpg,https://www.amazon.com/dp/B0053YQDFE,4.6,8741,0.0,False,24,False,False,False,2011-06-23,Travel,63977,,,,,,,,,,,,,41.0,,,,,,,,,,,,,,,,,,
63981,B0053YQD5O,Cat and Mouse (Alex Cross Book 4),James Patterson,nan,https://m.media-amazon.com/images/I/81sgMTq4RCL._AC_UY218_.jpg,https://www.amazon.com/dp/B0053YQD5O,4.5,10878,0.0,False,24,False,False,False,2011-06-23,Travel,63982,,,,,,,,,,,,,27.0,,,,,,,,,,,,,,,,,,
63992,B0CCXGQB83,The Count of Monte Cristo,Alexandre Dumas,De Marque,https://m.media-amazon.com/images/I/71JXG4dUs0L._AC_UY218_.jpg,https://www.amazon.com/dp/B0CCXGQB83,4.6,10243,1.99,False,24,False,False,False,2023-10-01,Travel,63993,,,,,,,,,,,,,33.0,,,,,,,,,,,,,,,,,,
64023,B0876FH4QZ,A French Affair: The perfect escapist read from bestseller Jennifer Bohnet,Jennifer Bohnet,Amazon.com Services LLC,https://m.media-amazon.com/images/I/913eB+heeCL._AC_UY218_.jpg,https://www.amazon.com/dp/B0876FH4QZ,4.3,4831,2.99,True,24,False,False,False,2020-08-04,Travel,64024,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,,,,,
64028,B081ZWNLQ2,Fair Warning: The Instant Number One Bestselling Thriller,Michael Connelly,nan,https://m.media-amazon.com/images/I/81awrWuMA2L._AC_UY218_.jpg,https://www.amazon.com/dp/B081ZWNLQ2,4.5,43162,0.0,False,24,False,True,False,2020-05-26,Travel,64029,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
64037,B07QHZTCCG,Dishoom: The first ever cookbook from the much-loved Indian restaurant,Shamil Thakrar,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81DphEpKwbL._AC_UY218_.jpg,https://www.amazon.com/dp/B07QHZTCCG,4.8,7915,14.46,False,24,False,False,False,2019-09-05,Travel,64038,,,,,,,,,,,,,48.0,,,,,,,,,,,,,,,,,,
64067,B07Y2BH6FR,"A Riviera Retreat: An uplifting, escapist read set on the French Riviera",Jennifer Bohnet,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81XiabgX9fL._AC_UY218_.jpg,https://www.amazon.com/dp/B07Y2BH6FR,4.5,6726,2.99,True,24,False,False,False,2020-01-23,Travel,64068,,,,,,,,,,,,,58.0,,,,,,,,,,,,,,,,,,
64083,B004VF629I,Step on a Crack,James Patterson,nan,https://m.media-amazon.com/images/I/81Y+IP+Wt7L._AC_UY218_.jpg,https://www.amazon.com/dp/B004VF629I,4.5,12411,0.0,False,24,False,False,False,2011-05-12,Travel,64084,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,
64123,B0053YQ9TY,2nd Chance,James Patterson,nan,https://m.media-amazon.com/images/I/91nj+gJkVrL._AC_UY218_.jpg,https://www.amazon.com/dp/B0053YQ9TY,4.5,18786,0.0,False,24,False,False,False,2011-06-23,Travel,64124,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,
64126,B0053YQMAK,Roses are Red (Alex Cross Book 6),James Patterson,nan,https://m.media-amazon.com/images/I/81v+k57dpiL._AC_UY218_.jpg,https://www.amazon.com/dp/B0053YQMAK,4.6,9714,0.0,False,24,False,False,False,2011-06-23,Travel,64127,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,,,,
64151,B00TVFJ98Y,Torn Trousers: A True Story of Courage and Adventure: How A Couple Sacrificed Everything To Escape to Paradise,Andrew St.Pierre White,Amazon.com Services LLC,https://m.media-amazon.com/images/I/91EioltkqiL._AC_UY218_.jpg,https://www.amazon.com/dp/B00TVFJ98Y,4.2,4742,5.99,True,24,False,False,False,nan,Travel,64152,,,,,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,
64175,B07V9DS93B,A Silent Death: The scorching new mystery thriller you won't put down,Peter May,Hachette Book Group,https://m.media-amazon.com/images/I/81JPLBppU7L._AC_UY218_.jpg,https://www.amazon.com/dp/B07V9DS93B,4.2,8351,6.99,False,24,False,True,False,2020-01-09,Travel,64176,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,,,,
64206,B01DBZ51FO,The Serpent Sword (The Bernicia Chronicles Book 1),Matthew Harffy,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81c5AYeeOuL._AC_UY218_.jpg,https://www.amazon.com/dp/B01DBZ51FO,4.3,5326,4.99,True,24,False,False,False,nan,Travel,64207,,,,,,,,,,,,,82.0,,,,,,,,,,,,,,,,,,
64275,B004EYT57W,Dark Vineyard: France's favourite policeman's second brilliant adventure (The Dordogne Mysteries Book 2),Martin Walker,nan,https://m.media-amazon.com/images/I/915y-aYL7dL._AC_UY218_.jpg,https://www.amazon.com/dp/B004EYT57W,4.4,7243,0.0,False,24,False,False,False,2010-04-01,Travel,64276,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,,,,
64304,B0085W00M8,Free Country: A Penniless Adventure the Length of Britain,George Mahood,Amazon.com Services LLC,https://m.media-amazon.com/images/I/81m0Ol4JxTL._AC_UY218_.jpg,https://www.amazon.com/dp/B0085W00M8,4.4,10289,3.99,True,24,False,False,False,2013-12-25,Travel,64305,,,,,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,
64368,B004WJRTWC,The Big Bad Wolf (Alex Cross Book 9),James Patterson,nan,https://m.media-amazon.com/images/I/91m+fBYfNdL._AC_UY218_.jpg,https://www.amazon.com/dp/B004WJRTWC,4.5,9008,0.0,False,24,False,False,False,2011-05-12,Travel,64369,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,,,,
64435,B004VF61XA,3rd Degree,James Patterson,nan,https://m.media-amazon.com/images/I/91+CkiFTc2L._AC_UY218_.jpg,https://www.amazon.com/dp/B004VF61XA,4.5,15166,0.0,False,24,False,False,False,2011-05-12,Travel,64436,,,,,,,,,,,,,17.0,,,,,,,,,,,,,,,,,,
64459,B004XCFHRW,The 5th Horseman (Womens Murder Club 5),James Patterson,nan,https://m.media-amazon.com/images/I/81HCrfin38L._AC_UY218_.jpg,https://www.amazon.com/dp/B004XCFHRW,4.5,12120,0.0,False,24,False,False,False,2011-05-12,Travel,64460,,,,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,
64528,B0052RMO3W,Double Cross (Alex Cross Book 13),James Patterson,nan,https://m.media-amazon.com/images/I/91WHdBQw7oL._AC_UY218_.jpg,https://www.amazon.com/dp/B0052RMO3W,4.5,8213,0.0,False,24,False,False,False,2011-04-28,Travel,64529,,,,,,,,,,,,,47.0,,,,,,,,,,,,,,,,,,
64530,B09WWMD36L,Solito: The New York Times Bestseller,Javier Zamora,nan,https://m.media-amazon.com/images/I/61sxRbJboAL._AC_UY218_.jpg,https://www.amazon.com/dp/B09WWMD36L,4.6,5682,0.0,False,24,False,True,False,2022-09-15,Travel,64531,,,,,,,,,,,,,76.0,,,,,,,,,,,,,,,,,,
64556,B0054J7EPQ,The 6th Target (Womens Murder Club 6),James Patterson,nan,https://m.media-amazon.com/images/I/91ZpY-ONvYL._AC_UY218_.jpg,https://www.amazon.com/dp/B0054J7EPQ,4.4,11328,0.0,False,24,False,False,False,2011-04-28,Travel,64557,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,,,,
64573,B004VF628E,Cross (Alex Cross Book 12),James Patterson,nan,https://m.media-amazon.com/images/I/81T8U6P86IL._AC_UY218_.jpg,https://www.amazon.com/dp/B004VF628E,4.6,9269,0.0,False,24,False,False,False,2011-05-12,Travel,64574,,,,,,,,,,,,,38.0,,,,,,,,,,,,,,,,,,
64648,B00TIKY5IG,The Dying Season: Past and present collide violently in Bruno's latest thrilling case (The Dordogne Mysteries Book 8),Martin Walker,nan,https://m.media-amazon.com/images/I/81zZzq0M-2L._AC_UY218_.jpg,https://www.amazon.com/dp/B00TIKY5IG,4.3,5818,0.0,False,24,False,False,False,2015-07-02,Travel,64649,,,,,,,,,,,,,72.0,,,,,,,,,,,,,,,,,,
64656,B004XCFJBQ,4th of July (Womens Murder Club 4),James Patterson,nan,https://m.media-amazon.com/images/I/81IETZ1oSCL._AC_UY218_.jpg,https://www.amazon.com/dp/B004XCFJBQ,4.5,13159,0.0,False,24,False,False,False,2011-05-12,Travel,64657,,,,,,,,,,,,,19.0,,,,,,,,,,,,,,,,,,
64751,B07SXVGB5K,My One True North: the Top Five Sunday Times bestseller – discover the magic of Milly,Milly Johnson,Simon and Schuster Digital Sales Inc,https://m.media-amazon.com/images/I/81-lQH0uiWL._AC_UY218_.jpg,https://www.amazon.com/dp/B07SXVGB5K,4.6,4690,9.99,False,24,False,False,False,2020-03-05,Travel,64752,,,,,,,,,,,,,94.0,,,,,,,,,,,,,,,,,,
64790,B07W6631H6,The Villa: Escape to Sicily with the Number One Bestseller,Rosanna Ley,Hachette Book Group,https://m.media-amazon.com/images/I/81q3lBDg6oL._AC_UY218_.jpg,https://www.amazon.com/dp/B07W6631H6,4.0,11518,4.99,False,24,False,False,False,2012-05-31,Travel,64791,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,
